Probe	Chr	StartPos	STRName	Strand
2506	7	127250532	trf790074	M
2507	7	127250800	trf790074	P
2508	7	129259195	trf790666	M
2509	7	129259455	trf790666	P
2510	7	130750579	trf791136	M
2511	7	130750822	trf791136	P
2512	7	133223433	trf791893_trf791894_trf791895_trf791896	M
2513	7	133223692	trf791893_trf791894_trf791895_trf791896	P
2514	7	133223693	trf791893_trf791894_trf791895_trf791896	P
2515	7	133223754	trf791893_trf791894_trf791895_trf791896	P
2516	7	133656021	trf791996	M
2517	7	133656294	trf791996	P
2518	7	134735236	trf792299	M
2519	7	134735495	trf792299	P
2520	7	135239619	trf792453	M
2521	7	135239901	trf792453	P
2522	7	137657282	trf793217_trf793218	M
2523	7	137657561	trf793217_trf793218	P
2524	7	137945577	trf793334	M
2525	7	137945834	trf793334	P
2526	7	139781253	trf794001	M
2527	7	139781536	trf794001	P
2528	7	140012588	trf794091	M
2529	7	140012864	trf794091	P
2530	7	140124255	trf794146	M
2531	7	140124509	trf794146	P
2532	7	140647850	trf794327	M
2533	7	140648149	trf794327	P
2534	7	140916130	trf794415	M
2535	7	140916394	trf794415	P
2536	7	143723620	trf795133	M
2537	7	143723880	trf795133	P
2538	7	145405557	trf795620	M
2539	7	145405815	trf795620	P
2540	7	146092755	trf795845	M
2541	7	146093010	trf795845	P
2542	7	147283453	trf796277_trf796278	M
2543	7	147283730	trf796277_trf796278	P
2544	7	147985940	trf796479	M
2545	7	147986200	trf796479	P
2546	7	148076647	trf796521	M
2547	7	148076907	trf796521	P
2548	7	148104085	trf796529	M
2549	7	148104345	trf796529	P
2550	7	150698292	NOS3	M
2551	7	150698551	NOS3	P
2552	7	151567094	trf797803_trf797804	M
2553	7	151567353	trf797803_trf797804	P
2554	7	151874027	MLL3	M
2555	7	151874284	MLL3	P
2556	7	152099436	trf797997	M
2557	7	152099726	trf797997	P
2558	7	152100671	trf797999	M
2559	7	152100717	trf797999	M
2560	7	152100916	trf797999	P
2561	7	152100977	trf797999	P
2562	7	152661059	trf798316	M
2563	7	152661335	trf798316	P
2564	7	152775950	trf798344	M
2565	7	152776324	trf798344	P
2566	7	154567836	trf798986	M
2567	7	154568035	trf798986	P
2568	7	154917533	trf799206	M
2569	7	154917797	trf799206	P
2570	7	155131539	trf799334	M
2571	7	155131652	trf799334	M
2572	7	155131810	trf799334	P
2573	7	155131922	trf799334	P
2574	7	155241955	trf799422	M
2575	7	155242203	trf799422	P
2576	7	155265335	trf799434	M
2577	7	155265603	trf799434	P
2578	7	155988986	trf799882	M
2579	7	155989247	trf799882	P
2580	7	156289491	trf800049	M
2581	7	156289752	trf800049	P
2582	7	156472894	trf800137	M
2583	7	156473157	trf800137	P
2584	7	157504588	trf800648	M
2585	7	157504848	trf800648	P
2586	8	2085064	trf803556	M
2587	8	2085341	trf803556	P
2588	8	2103379	trf803566	M
2589	8	2103407	trf803566	M
2590	8	2103636	trf803566	P
2591	8	2103668	trf803566	P
2592	8	3032865	trf803995	M
2593	8	3033141	trf803995	P
2594	8	3212343	trf804082	M
2595	8	3212596	trf804082	P
2596	8	3422443	trf804195	M
2597	8	3422760	trf804195	P
2598	8	3433659	trf804202	M
2599	8	3433917	trf804202	P
2600	8	3567130	trf804279	M
2601	8	3567393	trf804279	P
2602	8	3706297	trf804358_trf804359_trf804360	M
2603	8	3706558	trf804358_trf804359_trf804360	P
2604	8	3746914	trf804375	M
2605	8	3747175	trf804375	P
2606	8	3960942	trf804438	M
2607	8	3961208	trf804438	P
2608	8	4145081	trf804499	M
2609	8	4145341	trf804499	P
2610	8	4247942	trf804542	M
2611	8	4248258	trf804542	P
2612	8	4365475	trf804571_trf804572	M
2613	8	4365735	trf804571_trf804572	P
2614	8	4627633	trf804692	M
2615	8	4627998	trf804692	P
2616	8	5165143	trf804892_trf804894	M
2617	8	5165157	trf804892_trf804894	M
2618	8	5165420	trf804892_trf804894	P
2619	8	5578473	trf804998	M
2620	8	5578735	trf804998	P
2621	8	5853205	trf805059_trf805060	M
2622	8	5853465	trf805059_trf805060	P
2623	8	5878169	trf805066	M
2624	8	5878432	trf805066	P
2625	8	6660392	trf805406	M
2626	8	6660653	trf805406	P
2627	8	8393338	trf805888	M
2628	8	8393763	trf805888	P
2629	8	9233034	trf806167	M
2630	8	9233297	trf806167	P
2631	8	10852916	trf806734	M
2632	8	10853224	trf806734	P
2633	8	11210616	trf806869	M
2634	8	11210879	trf806869	P
2635	8	11833901	trf807094	M
2636	8	11834155	trf807094	P
2637	8	13252387	trf807539_trf807540	M
2638	8	13252593	trf807539_trf807540	P
2639	8	13559939	trf807635	M
2640	8	13560200	trf807635	P
2641	8	14658483	trf807969	M
2642	8	14658756	trf807969	P
2643	8	14922841	trf808082	M
2644	8	14923097	trf808082	P
2645	8	15029568	trf808112	M
2646	8	15029930	trf808112	P
2647	8	15066815	trf808123	M
2648	8	15067079	trf808123	P
2649	8	15214421	trf808167	M
2650	8	15214679	trf808167	P
2651	8	15342800	trf808210	M
2652	8	15343060	trf808210	P
2653	8	15430633	trf808239	M
2654	8	15430893	trf808239	P
2655	8	15865045	trf808355	M
2656	8	15865173	trf808355	P
2657	8	16314651	trf808494	M
2658	8	16314911	trf808494	P
2659	8	16414012	trf808540	M
2660	8	16414324	trf808540	P
2661	8	17058902	trf808732	M
2662	8	17059158	trf808732	P
2663	8	17826095	trf808942	M
2664	8	17826361	trf808942	P
2665	8	20023696	trf809533	M
2666	8	20023938	trf809533	P
2667	8	20465906	trf809708	M
2668	8	20466171	trf809708	P
2669	8	21247376	trf809938	M
2670	8	21247628	trf809938	P
2671	8	21601934	trf810073	M
2672	8	21602193	trf810073	P
2673	8	24553087	trf811076_trf811077	M
2674	8	24553347	trf811076_trf811077	P
2675	8	24588537	trf811083	M
2676	8	24588800	trf811083	P
2677	8	25255279	trf811351	M
2678	8	25255559	trf811351	P
2679	8	26811859	trf811814	M
2680	8	26812116	trf811814	P
2681	8	29626605	trf812769	M
2682	8	29626888	trf812769	P
2683	8	29855745	trf812830	M
2684	8	29855861	trf812830	P
2685	8	30818118	trf813269	M
2686	8	30818170	trf813269	M
2687	8	30818411	trf813269	P
2688	8	30818440	trf813269	P
2689	8	30915849	WRN_1	M
2690	8	30916115	WRN_1	P
2691	8	31000928	WRN_2	M
2692	8	31001206	WRN_2	P
2693	8	31151215	trf813365_trf813366	M
2694	8	31151554	trf813365_trf813366	P
2695	8	32067167	trf813601	M
2696	8	32067318	trf813601	P
2697	8	32195075	trf813636	M
2698	8	32195337	trf813636	P
2699	8	34335088	trf814317	M
2700	8	34335203	trf814317	M
2701	8	34335348	trf814317	P
2702	8	34335455	trf814317	P
2703	8	34522459	trf814388	M
2704	8	34522718	trf814388	P
2705	8	35084951	trf814593	M
2706	8	35085207	trf814593	P
2707	8	37088925	trf815179	M
2708	8	37089291	trf815179	P
2709	8	40307003	trf816496	M
2710	8	40307306	trf816496	P
2711	8	42536502	D8S1115	M
2712	8	42536752	D8S1115	P
2713	8	50117496	trf818952	M
2714	8	50117769	trf818952	P
2715	8	50616314	trf819117	M
2716	8	50616583	trf819117	P
2717	8	52024545	trf819527_trf819528	M
2718	8	52024805	trf819527_trf819528	P
2719	8	52031668	trf819530	M
2720	8	52031722	trf819530	M
2721	8	52031970	trf819530	P
2722	8	52031988	trf819530	P
2723	8	56130211	trf820780	M
2724	8	56130373	trf820780	P
2725	8	58931290	trf821635	M
2726	8	58931542	trf821635	P
2727	8	59708193	trf821832_trf821833_trf821834	M
2728	8	59708404	trf821832_trf821833_trf821834	P
2729	8	62473480	trf822546	M
2730	8	62473740	trf822546	P
2731	8	63243478	trf822710	M
2732	8	63243739	trf822710	P
2733	8	68926541	nc-DEPDC2	M
2734	8	68926787	nc-DEPDC2	P
2735	8	69966478	trf824532	M
2736	8	69966749	trf824532	P
2737	8	70073292	trf824551	M
2738	8	70073551	trf824551	P
2739	8	70156065	trf824563	M
2740	8	70156386	trf824563	P
2741	8	70335320	trf824642	M
2742	8	70335614	trf824642	P
2743	8	71599309	trf825052	M
2744	8	71599655	trf825052	P
2745	8	73091519	trf825379	M
2746	8	73091842	trf825379	P
2747	8	74254243	trf825691	M
2748	8	74254503	trf825691	P
2749	8	78518785	trf826939_trf826940	M
2750	8	78518867	trf826939_trf826940	M
2751	8	78519042	trf826939_trf826940	P
2752	8	78519046	trf826939_trf826940	P
2753	8	78519117	trf826939_trf826940	P
2754	8	78755578	trf827007	M
2755	8	78755674	trf827007	M
2756	8	78755836	trf827007	P
2757	8	78755934	trf827007	P
2758	8	81267783	trf827790_trf827791_trf827792	M
2759	8	81267815	trf827790_trf827791_trf827792	M
2760	8	81268041	trf827790_trf827791_trf827792	P
2761	8	81268084	trf827790_trf827791_trf827792	P
2762	8	82360818	trf828081_trf828082_trf828083_trf828084	M
2763	8	82361080	trf828081_trf828082_trf828083_trf828084	P
2764	8	84959220	trf828935	M
2765	8	84959486	trf828935	P
2766	8	86056538	trf829222	M
2767	8	86056833	trf829222	P
2768	8	86479764	trf829354	M
2769	8	86479898	trf829354	M
2770	8	86480030	trf829354	P
2771	8	86480164	trf829354	P
2772	8	87180078	trf829525_trf829526	M
2773	8	87180326	trf829525_trf829526	P
2774	8	87647922	trf829708	M
2775	8	87648198	trf829708	P
2776	8	88512741	trf829938	M
2777	8	88513002	trf829938	P
2778	8	90014014	trf830342	M
2779	8	90014283	trf830342	P
2780	8	90318335	trf830451_trf830454	M
2781	8	90318469	trf830451_trf830454	M
2782	8	90318611	trf830451_trf830454	P
2783	8	90318725	trf830451_trf830454	P
2784	8	90921016	trf830614	M
2785	8	90921412	trf830614	P
2786	8	92023110	trf830871	M
2787	8	92023370	trf830871	P
2788	8	94136561	trf831426	M
2789	8	94136815	trf831426	P
2790	8	98612807	trf832662	M
2791	8	98613213	trf832662	P
2792	8	99189695	trf832905	M
2793	8	99189972	trf832905	P
2794	8	99197098	trf832906	M
2795	8	99197187	trf832906	M
2796	8	99197355	trf832906	P
2797	8	99197448	trf832906	P
2798	8	102620870	trf833985	M
2799	8	102621135	trf833985	P
2800	8	103572815	trf834287	M
2801	8	103573075	trf834287	P
2802	8	104357437	trf834549	M
2803	8	104357694	trf834549	P
2804	8	106087025	trf834974	M
2805	8	106087345	trf834974	P
2806	8	106301921	trf835051	M
2807	8	106302292	trf835051	P
2808	8	106590490	trf835136_trf835137	M
2809	8	106590760	trf835136_trf835137	P
2810	8	108058133	trf835551	M
2811	8	108058419	trf835551	P
2812	8	108058490	trf835551	P
2813	8	110306348	trf836145	M
2814	8	110306605	trf836145	P
2815	8	113174216	trf836950	M
2816	8	113174472	trf836950	P
2817	8	113417340	trf837017	M
2818	8	113417636	trf837017	P
2819	8	115797373	trf837629	M
2820	8	115797635	trf837629	P
2821	8	116654988	trf837844	M
2822	8	116655258	trf837844	P
2823	8	117764855	trf838210	M
2824	8	117765138	trf838210	P
2825	8	118401542	trf838368	M
2826	8	118401801	trf838368	P
2827	8	118456028	trf838378	M
2828	8	118456267	trf838378	P
2829	8	119534220	trf838635	M
2830	8	119534266	trf838635	M
2831	8	119534480	trf838635	P
2832	8	119534532	trf838635	P
2833	8	121618529	trf839204	M
2834	8	121618790	trf839204	P
2835	8	121971528	trf839306	M
2836	8	121971784	trf839306	P
2837	8	124708685	trf840170	M
2838	8	124708935	trf840170	P
2839	8	124862368	trf840201	M
2840	8	124862629	trf840201	P
2841	8	125907039	trf840486_D8S1179	M
2842	8	125907173	trf840486_D8S1179	P
2843	8	126531441	trf840694	M
2844	8	126531703	trf840694	P
2845	8	128748648	MYC	M
2846	8	128748918	MYC	P
2847	8	128753261	nc-MYC	M
2848	8	128753505	nc-MYC	P
2849	8	131768601	trf842353	M
2850	8	131768932	trf842353	P
2851	8	132351551	trf842529_trf842530	M
2852	8	132351645	trf842529_trf842530	M
2853	8	132351810	trf842529_trf842530	P
2854	8	132351909	trf842529_trf842530	P
2855	8	133035078	trf842671	M
2856	8	133035344	trf842671	P
2857	8	134105203	trf842976	M
2858	8	134105462	trf842976	P
2859	8	134646073	trf843184	M
2860	8	134646333	trf843184	P
2861	8	135427157	trf843454	M
2862	8	135427416	trf843454	P
2863	8	136291636	trf843718	M
2864	8	136291887	trf843718	P
2865	8	136723803	trf843820	M
2866	8	136724064	trf843820	P
2867	8	137541432	trf844065	M
2868	8	137541696	trf844065	P
2869	8	137714134	trf844114	M
2870	8	137714394	trf844114	P
2871	8	138533375	trf844420	M
2872	8	138533635	trf844420	P
2873	8	138726104	trf844488	M
2874	8	138726445	trf844488	P
2875	8	138864655	trf844554_trf844556_trf844557	M
2876	8	138864966	trf844554_trf844556_trf844557	P
2877	8	138864970	trf844554_trf844556_trf844557	P
2878	8	140416902	trf845036	M
2879	8	140417164	trf845036	P
2880	8	142573659	trf845824	M
2881	8	142573913	trf845824	P
2882	8	143103235	trf846164	M
2883	8	143103484	trf846164	P
2884	8	144174524	trf846975	M
2885	8	144174579	trf846975	M
2886	8	144174844	trf846975	P
2887	8	144225068	trf847038_trf847039	M
2888	8	144225265	trf847038_trf847039	P
2889	9	444168	trf848249	M
2890	9	444430	trf848249	P
2891	9	516827	trf848272	M
2892	9	517079	trf848272	P
2893	9	1650911	trf848533	M
2894	9	1651170	trf848533	P
2895	9	1717392	trf848545	M
2896	9	1717662	trf848545	P
2897	9	2762115	trf848782	M
2898	9	2762375	trf848782	P
2899	9	3038933	trf848838	M
2900	9	3039173	trf848838	P
2901	9	3859245	trf849057	M
2902	9	3859505	trf849057	P
2903	9	5397462	trf849464	M
2904	9	5397819	trf849464	P
2905	9	7447375	trf850037	M
2906	9	7447627	trf850037	P
2907	9	7472915	trf850041	M
2908	9	7473363	trf850041	P
2909	9	7530260	trf850049	M
2910	9	7530520	trf850049	P
2911	9	7531215	trf850050	M
2912	9	7531475	trf850050	P
2913	9	7928985	trf850130	M
2914	9	7929164	trf850130	P
2915	9	10034713	trf850690	M
2916	9	10035215	trf850690	P
2917	9	10047225	trf850693	M
2918	9	10047483	trf850693	P
2919	9	10090761	trf850708	M
2920	9	10091019	trf850708	P
2921	9	11685471	trf851187	M
2922	9	11685720	trf851187	P
2923	9	12365091	trf851415	M
2924	9	12365331	trf851415	P
2925	9	12528687	trf851460	M
2926	9	12528951	trf851460	P
2927	9	12632851	trf851492	M
2928	9	12633111	trf851492	P
2929	9	16359222	trf852436	M
2930	9	16359492	trf852436	P
2931	9	17274410	trf852723_trf852724	M
2932	9	17274586	trf852723_trf852724	P
2933	9	18904487	trf853069	M
2934	9	18904751	trf853069	P
2935	9	20073710	trf853477	M
2936	9	20073963	trf853477	P
2937	9	20714475	trf853630	M
2938	9	20714735	trf853630	P
2939	9	20721803	trf853637	M
2940	9	20722063	trf853637	P
2941	9	21070748	trf853705	M
2942	9	21070902	trf853705	P
2943	9	22428482	trf854036	M
2944	9	22428751	trf854036	P
2945	9	25402970	trf854835	M
2946	9	25403232	trf854835	P
2947	9	26171182	trf855043	M
2948	9	26171430	trf855043	P
2949	9	27121379	trf855295	M
2950	9	27121646	trf855295	P
2951	9	27290970	trf855326	M
2952	9	27291231	trf855326	P
2953	9	28507116	trf855616	M
2954	9	28507379	trf855616	P
2955	9	30216089	trf856123	M
2956	9	30216350	trf856123	P
2957	9	30507979	trf856197	M
2958	9	30508237	trf856197	P
2959	9	31134695	trf856386	M
2960	9	31135068	trf856386	P
2961	9	32894938	trf856835	M
2962	9	32895212	trf856835	P
2963	9	37756630	trf858527_trf858528	M
2964	9	37756984	trf858527_trf858528	P
2965	9	73538656	trf863619	M
2966	9	73538937	trf863619	P
2967	9	73802757	trf863689	M
2968	9	73802892	trf863689	P
2969	9	75122618	trf864156	M
2970	9	75122876	trf864156	P
2971	9	76206212	trf864508	M
2972	9	76206398	trf864508	P
2973	9	76229080	trf864519	M
2974	9	76229342	trf864519	P
2975	9	77147524	trf864770	M
2976	9	77147812	trf864770	P
2977	9	77147845	trf864770	P
2978	9	77857000	trf864997_trf864999_trf865001	M
2979	9	77857005	trf864997_trf864999_trf865001	M
2980	9	77857036	trf864997_trf864999_trf865001	M
2981	9	77857280	trf864997_trf864999_trf865001	P
2982	9	77857284	trf864997_trf864999_trf865001	P
2983	9	79264470	trf865398	M
2984	9	79264681	trf865398	P
2985	9	79383401	trf865435	M
2986	9	79383662	trf865435	P
2987	9	79688611	trf865538_D9S1122	M
2988	9	79688823	trf865538_D9S1122	P
2989	9	82738024	trf866368	M
2990	9	82738338	trf866368	P
2991	9	82847485	trf866404	M
2992	9	82847742	trf866404	P
2993	9	82968331	trf866433_trf866432	M
2994	9	82968494	trf866433_trf866432	P
2995	9	85966525	trf867301	M
2996	9	85966652	trf867301	P
2997	9	86094037	trf867354_trf867359_trf867360	M
2998	9	86094047	trf867354_trf867359_trf867360	M
2999	9	86094381	trf867354_trf867359_trf867360	P
3000	9	86394271	trf867439	M
3001	9	86394309	trf867439	M
3002	9	86394558	trf867439	P
3003	9	86394571	trf867439	P
3004	9	88123940	trf868027	M
3005	9	88124202	trf868027	P
3006	9	91453419	trf869177_trf869178_trf869181	M
3007	9	91453427	trf869177_trf869178_trf869181	M
3008	9	91453681	trf869177_trf869178_trf869181	P
3009	9	91453698	trf869177_trf869178_trf869181	P
3010	9	94350571	trf870108	M
3011	9	94350821	trf870108	P
3012	9	95119604	trf870371	M
3013	9	95119983	trf870371	P
3014	9	97017979	trf871008	M
3015	9	97018240	trf871008	P
3016	9	98209537	PTCH1_1	M
3017	9	98209807	PTCH1_1	P
3018	9	98231277	PTCH1_2	M
3019	9	98231537	PTCH1_2	P
3020	9	98268598	PTCH1_3	M
3021	9	98268858	PTCH1_3	P
3022	9	101623809	trf872451	M
3023	9	101624067	trf872451	P
3024	9	105678876	trf873526	M
3025	9	105679139	trf873526	P
3026	9	105716606	trf873540	M
3027	9	105716869	trf873540	P
3028	9	106667004	trf873848	M
3029	9	106667274	trf873848	P
3030	9	107706990	trf874107	M
3031	9	107707253	trf874107	P
3032	9	111505318	trf875211	M
3033	9	111505646	trf875211	P
3034	9	113007645	trf875621	M
3035	9	113008064	trf875621	P
3036	9	114729188	trf876250	M
3037	9	114729449	trf876250	P
3038	9	116125562	trf876765	M
3039	9	116125826	trf876765	P
3040	9	118343005	trf877478	M
3041	9	118343300	trf877478	P
3042	9	119493323	trf877817	M
3043	9	119493583	trf877817	P
3044	9	119676699	trf877892	M
3045	9	119676959	trf877892	P
3046	9	124588365	trf879270	M
3047	9	124588690	trf879270	P
3048	9	125442458	trf879518	M
3049	9	125442694	trf879518	P
3050	9	127597895	trf880249_trf880250	M
3051	9	127597992	trf880249_trf880250	M
3052	9	127598170	trf880249_trf880250	P
3053	9	127598231	trf880249_trf880250	P
3054	9	128901614	trf880774	M
3055	9	128901875	trf880774	P
3056	9	136035505	trf883701	M
3057	9	136035767	trf883701	P
3058	9	136132462	trf883769	M
3059	9	136132720	trf883769	P
3060	9	137684512	trf884793	M
3061	9	137684772	trf884793	P
3062	9	137928515	trf884965	M
3063	9	137928773	trf884965	P
3064	9	139410322	NOTCH1_1	M
3065	9	139410573	NOTCH1_1	P
3066	9	139525737	trf885917_trf885918	M
3067	9	139526000	trf885917_trf885918	P
3068	9	139812594	trf886070	M
3069	9	139812854	trf886070	P
3070	9	140636639	trf886677	M
3071	9	140636902	trf886677	P
3072	10	774900	trf73170	M
3073	10	775169	trf73170	P
3074	10	2056631	trf74062	M
3075	10	2056892	trf74062	P
3076	10	2090017	trf74075_trf74076_trf74077	M
3077	10	2090282	trf74075_trf74076_trf74077	P
3078	10	2243263	trf74142_D10S1435	M
3079	10	2243548	trf74142_D10S1435	P
3080	10	2278101	trf74166_trf74167	M
3081	10	2278483	trf74166_trf74167	P
3082	10	2584484	trf74349	M
3083	10	2584769	trf74349	P
3084	10	2622597	trf74367	M
3085	10	2622857	trf74367	P
3086	10	3165925	trf74679	M
3087	10	3166210	trf74679	P
3088	10	6394238	trf76012	M
3089	10	6394457	trf76012	P
3090	10	7607087	trf76537	M
3091	10	7607355	trf76537	P
3092	10	8167785	trf76756	M
3093	10	8168033	trf76756	P
3094	10	8220113	trf76776	M
3095	10	8220382	trf76776	P
3096	10	8407671	trf76896_trf76897	M
3097	10	8407799	trf76896_trf76897	M
3098	10	8407935	trf76896_trf76897	P
3099	10	8408064	trf76896_trf76897	P
3100	10	8789388	trf77063	M
3101	10	8789650	trf77063	P
3102	10	9263718	trf77231	M
3103	10	9263978	trf77231	P
3104	10	9781537	trf77415	M
3105	10	9781625	trf77415	M
3106	10	9781790	trf77415	P
3107	10	9781882	trf77415	P
3108	10	10965983	trf77789	M
3109	10	10966319	trf77789	P
3110	10	12736957	trf78394	M
3111	10	12737095	trf78394	P
3112	10	12832443	trf78429	M
3113	10	12832700	trf78429	P
3114	10	12834861	trf78431	M
3115	10	12835122	trf78431	P
3116	10	14081230	trf78841	M
3117	10	14081516	trf78841	P
3118	10	14742722	trf79075	M
3119	10	14742984	trf79075	P
3120	10	15130905	trf79222	M
3121	10	15131161	trf79222	P
3122	10	15238794	trf79291	M
3123	10	15239063	trf79291	P
3124	10	16219693	trf79618	M
3125	10	16219750	trf79618	M
3126	10	16220009	trf79618	P
3127	10	16555329	trf79752	M
3128	10	16555586	trf79752	P
3129	10	17422661	trf80056	M
3130	10	17422965	trf80056	P
3131	10	18674576	trf80489	M
3132	10	18674799	trf80489	P
3133	10	19437957	trf80751	M
3134	10	19438259	trf80751	P
3135	10	20205006	trf81076	M
3136	10	20205372	trf81076	P
3137	10	22889974	trf81927	M
3138	10	22890230	trf81927	P
3139	10	23301751	trf82044	M
3140	10	23302120	trf82044	P
3141	10	24680164	trf82547	M
3142	10	24680418	trf82547	P
3143	10	25627249	trf82907	M
3144	10	25627599	trf82907	P
3145	10	25862881	trf82957	M
3146	10	25863163	trf82957	P
3147	10	26019406	trf83015	M
3148	10	26019661	trf83015	P
3149	10	26033414	trf83022	M
3150	10	26033676	trf83022	P
3151	10	26334250	trf83099	M
3152	10	26334392	trf83099	P
3153	10	29894518	trf84387	M
3154	10	29894780	trf84387	P
3155	10	30472276	trf84639	M
3156	10	30472532	trf84639	P
3157	10	30495763	trf84649	M
3158	10	30496024	trf84649	P
3159	10	30721821	trf84745	M
3160	10	30722081	trf84745	P
3161	10	36520959	trf86679	M
3162	10	36521334	trf86679	P
3163	10	43600361	RET	M
3164	10	43600620	RET	P
3165	10	44881815	trf88692	M
3166	10	44882078	trf88692	P
3167	10	49499944	trf90069	M
3168	10	49500235	trf90069	P
3169	10	50041093	trf90219	M
3170	10	50041336	trf90219	P
3171	10	50228633	trf90272	M
3172	10	50228682	trf90272	M
3173	10	50228888	trf90272	P
3174	10	50229032	trf90272	P
3175	10	50420582	trf90324	M
3176	10	50420937	trf90324	P
3177	10	52678629	trf90990	M
3178	10	52678890	trf90990	P
3179	10	54087340	trf91407	M
3180	10	54087720	trf91407	P
3181	10	54914304	trf91577	M
3182	10	54914570	trf91577	P
3183	10	55478813	trf91732	M
3184	10	55479085	trf91732	P
3185	10	55942197	trf91899	M
3186	10	55942449	trf91899	P
3187	10	56025689	trf91923	M
3188	10	56026054	trf91923	P
3189	10	56087099	trf91949	M
3190	10	56087361	trf91949	P
3191	10	56909681	trf92212	M
3192	10	56909945	trf92212	P
3193	10	56952447	trf92227	M
3194	10	56952704	trf92227	P
3195	10	57110590	trf92272	M
3196	10	57110866	trf92272	P
3197	10	57307574	trf92352	M
3198	10	57307835	trf92352	P
3199	10	57529796	trf92403	M
3200	10	57530017	trf92403	P
3201	10	57935273	trf92529_trf92530	M
3202	10	57935319	trf92529_trf92530	M
3203	10	57935526	trf92529_trf92530	P
3204	10	57935584	trf92529_trf92530	P
3205	10	60148435	TFAM	M
3206	10	60148703	TFAM	P
3207	10	60265073	trf93241	M
3208	10	60265333	trf93241	P
3209	10	60281380	trf93243	M
3210	10	60281628	trf93243	P
3211	10	60360712	trf93266	M
3212	10	60360981	trf93266	P
3213	10	64629240	trf94355	M
3214	10	64629501	trf94355	P
3215	10	64755052	trf94411	M
3216	10	64755305	trf94411	P
3217	10	66437585	trf94835	M
3218	10	66437834	trf94835	P
3219	10	67957002	trf95234	M
3220	10	67957153	trf95234	P
3221	10	68447408	trf95394	M
3222	10	68447669	trf95394	P
3223	10	68854664	trf95500	M
3224	10	68854924	trf95500	P
3225	10	70512544	trf96089	M
3226	10	70512735	trf96089	P
3227	10	72079986	trf96621	M
3228	10	72080219	trf96621	P
3229	10	74659404	trf97483	M
3230	10	74659529	trf97483	P
3231	10	80712006	trf99314	M
3232	10	80712170	trf99314	P
3233	10	81789478	trf99643	M
3234	10	81789754	trf99643	P
3235	10	83107111	trf100020	M
3236	10	83107151	trf100020	M
3237	10	83107374	trf100020	P
3238	10	83107407	trf100020	P
3239	10	83734972	trf100209	M
3240	10	83735148	trf100209	P
3241	10	85221258	trf100639	M
3242	10	85221516	trf100639	P
3243	10	85224995	trf100646	M
3244	10	85225258	trf100646	P
3245	10	85402554	trf100702	M
3246	10	85402821	trf100702	P
3247	10	89403216	trf101912	M
3248	10	89403492	trf101912	P
3249	10	89485415	trf101946	M
3250	10	89485813	trf101946	P
3251	10	89717587	PTEN	M
3252	10	89717877	PTEN	P
3253	10	90438932	trf102208	M
3254	10	90439191	trf102208	P
3255	10	90768555	FAS	M
3256	10	90768814	FAS	P
3257	10	91011107	trf102388	M
3258	10	91011372	trf102388	P
3259	10	91662048	trf102565_trf102566	M
3260	10	91662391	trf102565_trf102566	P
3261	10	91785864	trf102624_trf102625	M
3262	10	91786137	trf102624_trf102625	P
3263	10	92364606	trf102758	M
3264	10	92364820	trf102758	P
3265	10	94950612	trf103642	M
3266	10	94950873	trf103642	P
3267	10	97062886	trf104239_trf104240	M
3268	10	97063144	trf104239_trf104240	P
3269	10	97118372	trf104247	M
3270	10	97118631	trf104247	P
3271	10	99636608	trf105057	M
3272	10	99636875	trf105057	P
3273	10	100186892	HPS1	M
3274	10	100187152	HPS1	P
3275	10	100521589	trf105278	M
3276	10	100521675	trf105278	M
3277	10	100521835	trf105278	P
3278	10	100521935	trf105278	P
3279	10	101004049	trf105399	M
3280	10	101004307	trf105399	P
3281	10	103026750	trf106132	M
3282	10	103027014	trf106132	P
3283	10	107797184	trf107726	M
3284	10	107797562	trf107726	P
3285	10	113363927	trf109211	M
3286	10	113363935	trf109211	M
3287	10	113364188	trf109211	P
3288	10	113364197	trf109211	P
3289	10	113676678	trf109296	M
3290	10	113676931	trf109296	P
3291	10	117333610	trf110343	M
3292	10	117333883	trf110343	P
3293	10	119285981	trf110907_trf110908	M
3294	10	119286237	trf110907_trf110908	P
3295	10	119340138	trf110949	M
3296	10	119340390	trf110949	P
3297	10	122742672	trf112062	M
3298	10	122742932	trf112062	P
3299	10	123278103	FGFR2	M
3300	10	123278362	FGFR2	P
3301	10	123796476	trf112409	M
3302	10	123796743	trf112409	P
3303	10	123818409	trf112423	M
3304	10	123818725	trf112423	P
3305	10	123885685	trf112440	M
3306	10	123885945	trf112440	P
3307	10	124603259	trf112641	M
3308	10	124603585	trf112641	P
3309	10	125081747	trf112759_trf112760	M
3310	10	125082038	trf112759_trf112760	P
3311	10	125927920	trf113008	M
3312	10	125928209	trf113008	P
3313	10	126159032	trf113094	M
3314	10	126159295	trf113094	P
3315	10	129651697	trf114094	M
3316	10	129651957	trf114094	P
3317	10	129753419	trf114112	M
3318	10	129753663	trf114112	P
3319	10	130530726	trf114372	M
3320	10	130530762	trf114372	M
3321	10	130531012	trf114372	P
3322	10	130531021	trf114372	P
3323	10	131055938	trf114630	M
3324	10	131056191	trf114630	P
3325	10	131092437	trf114637_D10S1248	M
3326	10	131092686	trf114637_D10S1248	P
3327	10	131974857	trf114883	M
3328	10	131975120	trf114883	P
3329	10	133911320	trf115794_trf115795_trf115796	M
