Probe	Chr	StartPos	STRName	Strand
2493	8	10853225	trf806734	P
2494	8	11210617	trf806869	M
2495	8	11210880	trf806869	P
2496	8	13046172	trf807470	M
2497	8	13046523	trf807470	P
2498	8	13559940	trf807635	M
2499	8	13560201	trf807635	P
2500	8	14658484	trf807969	M
2501	8	14658757	trf807969	P
2502	8	14833323	trf808033_trf808034_trf808035	M
2503	8	14833653	trf808033_trf808034_trf808035	P
2504	8	15029569	trf808112	M
2505	8	15029931	trf808112	P
2506	8	15066816	trf808123	M
2507	8	15067080	trf808123	P
2508	8	15214422	trf808167	M
2509	8	15214680	trf808167	P
2510	8	15342801	trf808210	M
2511	8	15343061	trf808210	P
2512	8	15430634	trf808239	M
2513	8	15430894	trf808239	P
2514	8	15583872	trf808282	M
2515	8	15584079	trf808282	P
2516	8	15743058	trf808319_trf808320	M
2517	8	15743369	trf808319_trf808320	P
2518	8	15864913	trf808355	M
2519	8	15865046	trf808355	M
2520	8	15865174	trf808355	P
2521	8	15865309	trf808355	P
2522	8	16314652	trf808494	M
2523	8	16314912	trf808494	P
2524	8	16414013	trf808540	M
2525	8	16414325	trf808540	P
2526	8	17058903	trf808732	M
2527	8	17059159	trf808732	P
2528	8	20023697	trf809533	M
2529	8	20023939	trf809533	P
2530	8	20338680	trf809647	M
2531	8	20338906	trf809647	P
2532	8	20465907	trf809708	M
2533	8	20466172	trf809708	P
2534	8	23189578	trf810638	M
2535	8	23189840	trf810638	P
2536	8	24553088	trf811076_trf811077	M
2537	8	24553348	trf811076_trf811077	P
2538	8	24588538	trf811083	M
2539	8	24588801	trf811083	P
2540	8	24599031	trf811090	M
2541	8	24599351	trf811090	P
2542	8	25255280	trf811351	M
2543	8	25255560	trf811351	P
2544	8	29626606	trf812769	M
2545	8	29626889	trf812769	P
2546	8	30818119	trf813269	M
2547	8	30818171	trf813269	M
2548	8	30818412	trf813269	P
2549	8	30818441	trf813269	P
2550	8	30915850	WRN_1	M
2551	8	30916116	WRN_1	P
2552	8	31000929	WRN_2	M
2553	8	31001207	WRN_2	P
2554	8	31151216	trf813365_trf813366	M
2555	8	31151555	trf813365_trf813366	P
2556	8	32195076	trf813636	M
2557	8	32195338	trf813636	P
2558	8	34335089	trf814317	M
2559	8	34335204	trf814317	M
2560	8	34335349	trf814317	P
2561	8	34335456	trf814317	P
2562	8	34522460	trf814388	M
2563	8	34522719	trf814388	P
2564	8	35084952	trf814593	M
2565	8	35085208	trf814593	P
2566	8	37088926	trf815179	M
2567	8	37089292	trf815179	P
2568	8	40307004	trf816496	M
2569	8	40307307	trf816496	P
2570	8	42536503	D8S1115	M
2571	8	42536753	D8S1115	P
2572	8	50117497	trf818952	M
2573	8	50117770	trf818952	P
2574	8	50616315	trf819117	M
2575	8	50616584	trf819117	P
2576	8	52024546	trf819527_trf819528	M
2577	8	52024806	trf819527_trf819528	P
2578	8	52031669	trf819530	M
2579	8	52031723	trf819530	M
2580	8	52031971	trf819530	P
2581	8	52031989	trf819530	P
2582	8	52788252	trf819809	M
2583	8	52788607	trf819809	P
2584	8	62473481	trf822546	M
2585	8	62473741	trf822546	P
2586	8	63243479	trf822710	M
2587	8	63243740	trf822710	P
2588	8	68905505	trf824258	M
2589	8	68905781	trf824258	P
2590	8	69966479	trf824532	M
2591	8	69966750	trf824532	P
2592	8	70073293	trf824551	M
2593	8	70073552	trf824551	P
2594	8	70156066	trf824563	M
2595	8	70156387	trf824563	P
2596	8	70335321	trf824642	M
2597	8	70335615	trf824642	P
2598	8	71599310	trf825052	M
2599	8	71599656	trf825052	P
2600	8	72930371	trf825340	M
2601	8	72930640	trf825340	P
2602	8	78518786	trf826939_trf826940	M
2603	8	78518868	trf826939_trf826940	M
2604	8	78519043	trf826939_trf826940	P
2605	8	78519047	trf826939_trf826940	P
2606	8	78519118	trf826939_trf826940	P
2607	8	78755579	trf827007	M
2608	8	78755675	trf827007	M
2609	8	78755837	trf827007	P
2610	8	78755935	trf827007	P
2611	8	81267784	trf827790_trf827791_trf827792	M
2612	8	81267816	trf827790_trf827791_trf827792	M
2613	8	81268042	trf827790_trf827791_trf827792	P
2614	8	81268085	trf827790_trf827791_trf827792	P
2615	8	82360819	trf828081_trf828082_trf828083_trf828084	M
2616	8	82361081	trf828081_trf828082_trf828083_trf828084	P
2617	8	84959221	trf828935	M
2618	8	84959487	trf828935	P
2619	8	86056539	trf829222	M
2620	8	86056834	trf829222	P
2621	8	86479765	trf829354	M
2622	8	86479899	trf829354	M
2623	8	86480031	trf829354	P
2624	8	86480165	trf829354	P
2625	8	87157286	trf829519	M
2626	8	87157638	trf829519	P
2627	8	87180079	trf829525_trf829526	M
2628	8	87180327	trf829525_trf829526	P
2629	8	87647923	trf829708	M
2630	8	87648199	trf829708	P
2631	8	88512742	trf829938	M
2632	8	88513003	trf829938	P
2633	8	90014015	trf830342	M
2634	8	90014284	trf830342	P
2635	8	90318336	trf830451_trf830454	M
2636	8	90318470	trf830451_trf830454	M
2637	8	90318612	trf830451_trf830454	P
2638	8	90318726	trf830451_trf830454	P
2639	8	90921017	trf830614	M
2640	8	90921413	trf830614	P
2641	8	94136562	trf831426	M
2642	8	94136816	trf831426	P
2643	8	95617930	trf831869	M
2644	8	95618191	trf831869	P
2645	8	98612808	trf832662	M
2646	8	98613214	trf832662	P
2647	8	99148205	trf832896	M
2648	8	99148455	trf832896	P
2649	8	99197099	trf832906	M
2650	8	99197188	trf832906	M
2651	8	99197356	trf832906	P
2652	8	99197449	trf832906	P
2653	8	102620871	trf833985	M
2654	8	102621136	trf833985	P
2655	8	103572816	trf834287	M
2656	8	103573076	trf834287	P
2657	8	104357438	trf834549	M
2658	8	104357695	trf834549	P
2659	8	106087026	trf834974	M
2660	8	106087346	trf834974	P
2661	8	106301922	trf835051	M
2662	8	106302293	trf835051	P
2663	8	106590491	trf835136_trf835137	M
2664	8	106590761	trf835136_trf835137	P
2665	8	108058134	trf835551	M
2666	8	108058225	trf835551	M
2667	8	108058420	trf835551	P
2668	8	108058491	trf835551	P
2669	8	110306349	trf836145	M
2670	8	110306606	trf836145	P
2671	8	113174217	trf836950	M
2672	8	113174473	trf836950	P
2673	8	113417341	trf837017	M
2674	8	113417637	trf837017	P
2675	8	114733769	trf837329	M
2676	8	114734030	trf837329	P
2677	8	114803435	trf837344	M
2678	8	114803700	trf837344	P
2679	8	115797374	trf837629	M
2680	8	115797636	trf837629	P
2681	8	116654989	trf837844	M
2682	8	116655259	trf837844	P
2683	8	117764856	trf838210	M
2684	8	117765139	trf838210	P
2685	8	118401543	trf838368	M
2686	8	118401802	trf838368	P
2687	8	119534221	trf838635	M
2688	8	119534267	trf838635	M
2689	8	119534481	trf838635	P
2690	8	119534533	trf838635	P
2691	8	120617607	trf838896	M
2692	8	120617898	trf838896	P
2693	8	121618530	trf839204	M
2694	8	121618791	trf839204	P
2695	8	121971529	trf839306	M
2696	8	121971785	trf839306	P
2697	8	124708686	trf840170	M
2698	8	124708936	trf840170	P
2699	8	124862369	trf840201	M
2700	8	124862630	trf840201	P
2701	8	125907040	trf840486_D8S1179	M
2702	8	125907300	trf840486_D8S1179	P
2703	8	126531442	trf840694	M
2704	8	126531704	trf840694	P
2705	8	128748649	MYC	M
2706	8	128748919	MYC	P
2707	8	131734709	trf842338	M
2708	8	131734967	trf842338	P
2709	8	131768602	trf842353	M
2710	8	131768933	trf842353	P
2711	8	132351552	trf842529_trf842530	M
2712	8	132351646	trf842529_trf842530	M
2713	8	132351811	trf842529_trf842530	P
2714	8	132351910	trf842529_trf842530	P
2715	8	133035079	trf842671	M
2716	8	133035345	trf842671	P
2717	8	134105204	trf842976	M
2718	8	134105463	trf842976	P
2719	8	134646074	trf843184	M
2720	8	134646334	trf843184	P
2721	8	135427158	trf843454	M
2722	8	135427417	trf843454	P
2723	8	136723804	trf843820	M
2724	8	136724065	trf843820	P
2725	8	137541433	trf844065	M
2726	8	137541697	trf844065	P
2727	8	137714135	trf844114	M
2728	8	137714395	trf844114	P
2729	8	138726105	trf844488	M
2730	8	138726446	trf844488	P
2731	8	138864656	trf844554_trf844556_trf844557	M
2732	8	138864967	trf844554_trf844556_trf844557	P
2733	8	138864971	trf844554_trf844556_trf844557	P
2734	8	140416903	trf845036	M
2735	8	140417165	trf845036	P
2736	8	140468320	trf845047_trf845048	M
2737	8	140468580	trf845047_trf845048	P
2738	8	141282297	trf845330	M
2739	8	141282343	trf845330	M
2740	8	141282610	trf845330	P
2741	8	142573660	trf845824	M
2742	8	142573914	trf845824	P
2743	8	143103236	trf846164	M
2744	8	143103485	trf846164	P
2745	8	144174525	trf846975	M
2746	8	144174580	trf846975	M
2747	8	144174845	trf846975	P
2748	9	1717393	trf848545	M
2749	9	1717663	trf848545	P
2750	9	2762116	trf848782	M
2751	9	2762376	trf848782	P
2752	9	3038934	trf848838	M
2753	9	3039174	trf848838	P
2754	9	5397463	trf849464	M
2755	9	5397820	trf849464	P
2756	9	7447376	trf850037	M
2757	9	7447628	trf850037	P
2758	9	7472916	trf850041	M
2759	9	7473364	trf850041	P
2760	9	7530261	trf850049	M
2761	9	7530521	trf850049	P
2762	9	7531216	trf850050	M
2763	9	7531476	trf850050	P
2764	9	10034714	trf850690	M
2765	9	10035216	trf850690	P
2766	9	10047226	trf850693	M
2767	9	10047484	trf850693	P
2768	9	10090762	trf850708	M
2769	9	10091020	trf850708	P
2770	9	11685472	trf851187	M
2771	9	11685721	trf851187	P
2772	9	12365092	trf851415	M
2773	9	12365332	trf851415	P
2774	9	12528688	trf851460	M
2775	9	12528952	trf851460	P
2776	9	12632852	trf851492	M
2777	9	12633112	trf851492	P
2778	9	16359223	trf852436	M
2779	9	16359493	trf852436	P
2780	9	18904488	trf853069	M
2781	9	18904752	trf853069	P
2782	9	19271070	trf853221	M
2783	9	19271341	trf853221	P
2784	9	20073711	trf853477	M
2785	9	20073964	trf853477	P
2786	9	20714476	trf853630	M
2787	9	20714736	trf853630	P
2788	9	20721804	trf853637	M
2789	9	20722064	trf853637	P
2790	9	22428483	trf854036	M
2791	9	22428752	trf854036	P
2792	9	25940043	trf854973_trf854975	M
2793	9	25940329	trf854973_trf854975	P
2794	9	27121380	trf855295	M
2795	9	27121647	trf855295	P
2796	9	27290971	trf855326	M
2797	9	27291232	trf855326	P
2798	9	28507117	trf855616	M
2799	9	28507380	trf855616	P
2800	9	30507980	trf856197	M
2801	9	30508238	trf856197	P
2802	9	31134696	trf856386	M
2803	9	31135069	trf856386	P
2804	9	32894939	trf856835	M
2805	9	32895213	trf856835	P
2806	9	37387164	trf858412	M
2807	9	37387424	trf858412	P
2808	9	37756631	trf858527_trf858528	M
2809	9	37756985	trf858527_trf858528	P
2810	9	37807514	PentaC_9	M
2811	9	37807728	PentaC_9	P
2812	9	73538657	trf863619	M
2813	9	73538938	trf863619	P
2814	9	73802630	trf863689	M
2815	9	73802758	trf863689	M
2816	9	73802893	trf863689	P
2817	9	73803017	trf863689	P
2818	9	75122619	trf864156	M
2819	9	75122877	trf864156	P
2820	9	76229081	trf864519	M
2821	9	76229343	trf864519	P
2822	9	77147525	trf864770	M
2823	9	77147813	trf864770	P
2824	9	77147846	trf864770	P
2825	9	77857001	trf864997_trf864999_trf865001	M
2826	9	77857006	trf864997_trf864999_trf865001	M
2827	9	77857037	trf864997_trf864999_trf865001	M
2828	9	77857281	trf864997_trf864999_trf865001	P
2829	9	77857285	trf864997_trf864999_trf865001	P
2830	9	79383402	trf865435	M
2831	9	79383663	trf865435	P
2832	9	79688568	trf865538_D9S1122	M
2833	9	79688843	trf865538_D9S1122	P
2834	9	82738025	trf866368	M
2835	9	82738339	trf866368	P
2836	9	82847486	trf866404	M
2837	9	82847743	trf866404	P
2838	9	86094038	trf867354_trf867359_trf867360	M
2839	9	86094048	trf867354_trf867359_trf867360	M
2840	9	86094382	trf867354_trf867359_trf867360	P
2841	9	86394272	trf867439	M
2842	9	86394310	trf867439	M
2843	9	86394559	trf867439	P
2844	9	86394572	trf867439	P
2845	9	87484940	trf867839	M
2846	9	87485277	trf867839	P
2847	9	88123941	trf868027	M
2848	9	88124203	trf868027	P
2849	9	90853417	trf868910	M
2850	9	90853677	trf868910	P
2851	9	91453420	trf869177_trf869178_trf869181	M
2852	9	91453428	trf869177_trf869178_trf869181	M
2853	9	91453682	trf869177_trf869178_trf869181	P
2854	9	91453699	trf869177_trf869178_trf869181	P
2855	9	94350572	trf870108	M
2856	9	94350822	trf870108	P
2857	9	97017980	trf871008	M
2858	9	97018241	trf871008	P
2859	9	98209538	PTCH1_1	M
2860	9	98209808	PTCH1_1	P
2861	9	98231278	PTCH1_2	M
2862	9	98231538	PTCH1_2	P
2863	9	98268599	PTCH1_3	M
2864	9	98268859	PTCH1_3	P
2865	9	98270366	PTCH1_4	M
2866	9	98270628	PTCH1_4	P
2867	9	105678877	trf873526	M
2868	9	105679140	trf873526	P
2869	9	105716607	trf873540	M
2870	9	105716870	trf873540	P
2871	9	106667005	trf873848	M
2872	9	106667275	trf873848	P
2873	9	107706991	trf874107	M
2874	9	107707254	trf874107	P
2875	9	111505319	trf875211	M
2876	9	111505647	trf875211	P
2877	9	113007646	trf875621	M
2878	9	113008065	trf875621	P
2879	9	114729189	trf876250	M
2880	9	114729450	trf876250	P
2881	9	114903825	trf876319	M
2882	9	114904103	trf876319	P
2883	9	116125563	trf876765	M
2884	9	116125827	trf876765	P
2885	9	118343006	trf877478	M
2886	9	118343301	trf877478	P
2887	9	119327520	trf877773	M
2888	9	119327787	trf877773	P
2889	9	119676700	trf877892	M
2890	9	119676960	trf877892	P
2891	9	124588366	trf879270	M
2892	9	124588691	trf879270	P
2893	9	126849754	trf879999	M
2894	9	126850030	trf879999	P
2895	9	127597896	trf880249_trf880250	M
2896	9	127597993	trf880249_trf880250	M
2897	9	127598171	trf880249_trf880250	P
2898	9	127598232	trf880249_trf880250	P
2899	9	128901615	trf880774	M
2900	9	128901876	trf880774	P
2901	9	136132463	trf883769	M
2902	9	136132721	trf883769	P
2903	9	137684513	trf884793	M
2904	9	137684773	trf884793	P
2905	9	137928516	trf884965	M
2906	9	137928774	trf884965	P
2907	9	139410323	NOTCH1_1	M
2908	9	139410574	NOTCH1_1	P
2909	9	139413010	NOTCH1_2	M
2910	9	139413257	NOTCH1_2	P
2911	9	139525738	trf885917_trf885918	M
2912	9	139526001	trf885917_trf885918	P
2913	9	139812595	trf886070	M
2914	9	139812855	trf886070	P
2915	10	774901	trf73170	M
2916	10	775170	trf73170	P
2917	10	2056632	trf74062	M
2918	10	2056893	trf74062	P
2919	10	2090018	trf74075_trf74076_trf74077	M
2920	10	2090283	trf74075_trf74076_trf74077	P
2921	10	2243264	trf74142_D10S1435	M
2922	10	2243549	trf74142_D10S1435	P
2923	10	2278102	trf74166_trf74167	M
2924	10	2278484	trf74166_trf74167	P
2925	10	2584485	trf74349	M
2926	10	2584770	trf74349	P
2927	10	3165926	trf74679	M
2928	10	3166211	trf74679	P
2929	10	7607088	trf76537	M
2930	10	7607356	trf76537	P
2931	10	8167786	trf76756	M
2932	10	8168034	trf76756	P
2933	10	8220114	trf76776	M
2934	10	8220383	trf76776	P
2935	10	8407672	trf76896_trf76897	M
2936	10	8407800	trf76896_trf76897	M
2937	10	8407936	trf76896_trf76897	P
2938	10	8408065	trf76896_trf76897	P
2939	10	8512061	trf76940	M
2940	10	8512327	trf76940	P
2941	10	8524549	trf76943	M
2942	10	8524854	trf76943	P
2943	10	8789389	trf77063	M
2944	10	8789651	trf77063	P
2945	10	9781538	trf77415	M
2946	10	9781626	trf77415	M
2947	10	9781791	trf77415	P
2948	10	9781883	trf77415	P
2949	10	10965984	trf77789	M
2950	10	10966320	trf77789	P
2951	10	12832444	trf78429	M
2952	10	12832701	trf78429	P
2953	10	12834862	trf78431	M
2954	10	12835123	trf78431	P
2955	10	14081231	trf78841	M
2956	10	14081517	trf78841	P
2957	10	14742723	trf79075	M
2958	10	14742985	trf79075	P
2959	10	15130906	trf79222	M
2960	10	15131162	trf79222	P
2961	10	15238795	trf79291	M
2962	10	15239064	trf79291	P
2963	10	16219694	trf79618	M
2964	10	16219751	trf79618	M
2965	10	16220010	trf79618	P
2966	10	16220012	trf79618	P
2967	10	16555330	trf79752	M
2968	10	16555587	trf79752	P
2969	10	17422662	trf80056	M
2970	10	17422966	trf80056	P
2971	10	18508970	trf80429	M
2972	10	18509407	trf80429	P
2973	10	18674577	trf80489	M
2974	10	18674800	trf80489	P
2975	10	20205007	trf81076	M
2976	10	20205373	trf81076	P
2977	10	22889975	trf81927	M
2978	10	22890231	trf81927	P
2979	10	23301752	trf82044	M
2980	10	23302121	trf82044	P
2981	10	24680165	trf82547	M
2982	10	24680419	trf82547	P
2983	10	25627250	trf82907	M
2984	10	25627600	trf82907	P
2985	10	25862882	trf82957	M
2986	10	25863164	trf82957	P
2987	10	26019407	trf83015	M
2988	10	26019662	trf83015	P
2989	10	26033415	trf83022	M
2990	10	26033677	trf83022	P
2991	10	28346383	trf83806	M
2992	10	28346641	trf83806	P
2993	10	29894519	trf84387	M
2994	10	29894781	trf84387	P
2995	10	30211026	trf84525	M
2996	10	30211281	trf84525	P
2997	10	30472277	trf84639	M
2998	10	30472533	trf84639	P
2999	10	30544529	trf84681	M
3000	10	30544832	trf84681	P
3001	10	30721822	trf84745	M
3002	10	30722082	trf84745	P
3003	10	33692399	trf85647	M
3004	10	33692657	trf85647	P
3005	10	35292159	trf86270	M
3006	10	35292365	trf86270	P
3007	10	36520960	trf86679	M
3008	10	36521335	trf86679	P
3009	10	37135592	trf86937	M
3010	10	37135892	trf86937	P
3011	10	43600362	RET	M
3012	10	43600621	RET	P
3013	10	44881816	trf88692	M
3014	10	44882079	trf88692	P
3015	10	49499945	trf90069	M
3016	10	49500236	trf90069	P
3017	10	50041094	trf90219	M
3018	10	50041337	trf90219	P
3019	10	50228634	trf90272	M
3020	10	50228683	trf90272	M
3021	10	50228889	trf90272	P
3022	10	50229033	trf90272	P
3023	10	50420583	trf90324	M
3024	10	50420938	trf90324	P
3025	10	54087341	trf91407	M
3026	10	54087721	trf91407	P
3027	10	54914305	trf91577	M
3028	10	54914571	trf91577	P
3029	10	55478814	trf91732	M
3030	10	55479086	trf91732	P
3031	10	55942198	trf91899	M
3032	10	55942450	trf91899	P
3033	10	56025690	trf91923	M
3034	10	56026055	trf91923	P
3035	10	56087100	trf91949	M
3036	10	56087362	trf91949	P
3037	10	56909682	trf92212	M
3038	10	56909946	trf92212	P
3039	10	56952448	trf92227	M
3040	10	56952705	trf92227	P
3041	10	57110591	trf92272	M
3042	10	57110867	trf92272	P
3043	10	57307575	trf92352	M
3044	10	57307836	trf92352	P
3045	10	57849680	trf92506	M
3046	10	57849952	trf92506	P
3047	10	57935274	trf92529_trf92530	M
3048	10	57935320	trf92529_trf92530	M
3049	10	57935527	trf92529_trf92530	P
3050	10	57935585	trf92529_trf92530	P
3051	10	60148436	TFAM	M
3052	10	60148704	TFAM	P
3053	10	60265074	trf93241	M
3054	10	60265334	trf93241	P
3055	10	60281381	trf93243	M
3056	10	60281629	trf93243	P
3057	10	60360713	trf93266	M
3058	10	60360982	trf93266	P
3059	10	60688277	trf93342	M
3060	10	60688515	trf93342	P
3061	10	64629241	trf94355	M
3062	10	64629502	trf94355	P
3063	10	66437586	trf94835	M
3064	10	66437835	trf94835	P
3065	10	67948247	trf95230	M
3066	10	67948507	trf95230	P
3067	10	68447409	trf95394	M
3068	10	68447670	trf95394	P
3069	10	68854665	trf95500	M
3070	10	68854925	trf95500	P
3071	10	69613849	trf95686_trf95687	M
3072	10	69614332	trf95686_trf95687	P
3073	10	75964576	trf97963	M
3074	10	75964880	trf97963	P
3075	10	81789479	trf99643	M
3076	10	81789755	trf99643	P
3077	10	83107112	trf100020	M
3078	10	83107152	trf100020	M
3079	10	83107375	trf100020	P
3080	10	83107408	trf100020	P
3081	10	85221259	trf100639	M
3082	10	85221517	trf100639	P
3083	10	85224996	trf100646	M
3084	10	85225259	trf100646	P
3085	10	85402555	trf100702	M
3086	10	85402822	trf100702	P
3087	10	87840054	trf101360	M
3088	10	87840322	trf101360	P
3089	10	89403217	trf101912	M
3090	10	89403493	trf101912	P
3091	10	89485416	trf101946	M
3092	10	89485814	trf101946	P
3093	10	89717588	PTEN	M
3094	10	89717878	PTEN	P
3095	10	90768556	FAS	M
3096	10	90768815	FAS	P
3097	10	91011108	trf102388	M
3098	10	91011373	trf102388	P
3099	10	91662049	trf102565_trf102566	M
3100	10	91662392	trf102565_trf102566	P
3101	10	91785865	trf102624_trf102625	M
3102	10	91786138	trf102624_trf102625	P
3103	10	94950613	trf103642	M
3104	10	94950874	trf103642	P
3105	10	97062887	trf104239_trf104240	M
3106	10	97063145	trf104239_trf104240	P
3107	10	97118373	trf104247	M
3108	10	97118632	trf104247	P
3109	10	99636609	trf105057	M
3110	10	99636876	trf105057	P
3111	10	100186893	HPS1	M
3112	10	100187153	HPS1	P
3113	10	100521590	trf105278	M
3114	10	100521676	trf105278	M
3115	10	100521836	trf105278	P
3116	10	100521936	trf105278	P
3117	10	103026751	trf106132	M
3118	10	103027015	trf106132	P
3119	10	107797185	trf107726	M
3120	10	107797563	trf107726	P
3121	10	113363928	trf109211	M
3122	10	113363936	trf109211	M
3123	10	113364189	trf109211	P
3124	10	113364198	trf109211	P
3125	10	113676679	trf109296	M
3126	10	113676932	trf109296	P
3127	10	117333611	trf110343	M
3128	10	117333884	trf110343	P
3129	10	119285982	trf110907_trf110908	M
3130	10	119286238	trf110907_trf110908	P
3131	10	123278104	FGFR2	M
3132	10	123278363	FGFR2	P
3133	10	123796477	trf112409	M
3134	10	123796744	trf112409	P
3135	10	123818410	trf112423	M
3136	10	123818726	trf112423	P
3137	10	123885686	trf112440	M
3138	10	123885946	trf112440	P
3139	10	124603260	trf112641	M
3140	10	124603586	trf112641	P
3141	10	125081748	trf112759_trf112760	M
3142	10	125082039	trf112759_trf112760	P
3143	10	125927921	trf113008	M
3144	10	125928210	trf113008	P
3145	10	129651698	trf114094	M
3146	10	129651958	trf114094	P
3147	10	130530727	trf114372	M
3148	10	130530763	trf114372	M
3149	10	130531013	trf114372	P
3150	10	130531022	trf114372	P
3151	10	131055939	trf114630	M
3152	10	131056192	trf114630	P
3153	10	131092438	trf114637_D10S1248	M
3154	10	131092687	trf114637_D10S1248	P
3155	10	131974858	trf114883	M
3156	10	131975121	trf114883	P
3157	10	133911321	trf115794_trf115795_trf115796	M
3158	10	133911683	trf115794_trf115795_trf115796	P
3159	11	383099	trf117516	M
3160	11	383356	trf117516	P
3161	11	710518	trf117796	M
3162	11	710851	trf117796	P
3163	11	1122061	trf118076	M
3164	11	1122314	trf118076	P
3165	11	1963538	trf118780	M
3166	11	1963796	trf118780	P
3167	11	2192134	THO1	M
3168	11	2192395	THO1	P
3169	11	2196863	trf118973	M
3170	11	2197134	trf118973	P
3171	11	4703340	OR51E2	M
3172	11	4703598	OR51E2	P
3173	11	5060676	trf120000	M
3174	11	5060952	trf120000	P
3175	11	5384404	trf120098	M
3176	11	5384658	trf120098	P
3177	11	5559044	trf120141	M
3178	11	5559344	trf120141	P
3179	11	5576551	trf120146	M
3180	11	5576811	trf120146	P
3181	11	5874389	trf120255	M
3182	11	5874700	trf120255	P
3183	11	5959164	trf120277	M
3184	11	5959571	trf120277	P
3185	11	6120630	trf120315	M
3186	11	6120882	trf120315	P
3187	11	6808751	trf120482	M
3188	11	6809008	trf120482	P
3189	11	6845192	trf120493	M
3190	11	6845450	trf120493	P
3191	11	7877483	trf120711	M
3192	11	7877744	trf120711	P
3193	11	8246790	trf120796	M
3194	11	8247056	trf120796	P
3195	11	8483839	trf120841	M
3196	11	8484104	trf120841	P
3197	11	8627799	trf120879	M
3198	11	8628061	trf120879	P
3199	11	10959422	trf121576	M
3200	11	10959682	trf121576	P
3201	11	11098182	trf121616	M
3202	11	11098440	trf121616	P
3203	11	13279702	trf122075	M
3204	11	13279998	trf122075	P
3205	11	13305562	trf122080	M
3206	11	13305827	trf122080	P
3207	11	15138215	trf122535	M
3208	11	15138734	trf122535	P
3209	11	15320320	trf122562_trf122563_trf122564	M
3210	11	15320580	trf122562_trf122563_trf122564	P
3211	11	17510110	trf123197	M
3212	11	17510370	trf123197	P
3213	11	19165853	trf123660	M
3214	11	19166115	trf123660	P
3215	11	21984291	trf124423_trf124424	M
3216	11	21984315	trf124423_trf124424	M
3217	11	21984549	trf124423_trf124424	P
3218	11	21984572	trf124423_trf124424	P
3219	11	22404448	trf124539	M
3220	11	22404715	trf124539	P
3221	11	22808953	trf124681	M
3222	11	22809216	trf124681	P
3223	11	23437440	trf124846	M
3224	11	23437699	trf124846	P
3225	11	23496910	trf124867	M
3226	11	23497185	trf124867	P
3227	11	25423984	trf125568_trf125569	M
3228	11	25423995	trf125568_trf125569	M
3229	11	25424245	trf125568_trf125569	P
3230	11	25424255	trf125568_trf125569	P
3231	11	25594322	trf125620	M
3232	11	25594584	trf125620	P
3233	11	25780941	trf125720	M
3234	11	25781171	trf125720	P
3235	11	26304750	trf125871	M
3236	11	26305007	trf125871	P
3237	11	26680566	trf126004	M
3238	11	26680829	trf126004	P
3239	11	28138633	trf126364_trf126365	M
3240	11	28138891	trf126364_trf126365	P
3241	11	30894787	trf127073	M
3242	11	30895047	trf127073	P
3243	11	32213142	trf127403	M
3244	11	32213385	trf127403	P
3245	11	33576506	trf127900_trf127901	M
3246	11	33576768	trf127900_trf127901	P
3247	11	34944236	trf128300	M
3248	11	34944498	trf128300	P
3249	11	36291603	trf128618	M
3250	11	36291862	trf128618	P
3251	11	38618812	trf129312	M
3252	11	38619072	trf129312	P
3253	11	39197563	trf129466	M
3254	11	39197932	trf129466	P
3255	11	41910846	trf130294	M
3256	11	41910932	trf130294	M
3257	11	41911102	trf130294	P
3258	11	41911193	trf130294	P
3259	11	43727213	trf130829	M
3260	11	43727459	trf130829	P
3261	11	43831698	trf130857_trf130858	M
3262	11	43831800	trf130857_trf130858	M
3263	11	43831958	trf130857_trf130858	P
3264	11	43832060	trf130857_trf130858	P
3265	11	44140562	trf130940	M
3266	11	44140823	trf130940	P
3267	11	44314574	trf130982_trf130983	M
3268	11	44314835	trf130982_trf130983	P
3269	11	44811661	trf131138	M
3270	11	44811939	trf131138	P
3271	11	46773670	trf131706	M
3272	11	46773934	trf131706	P
3273	11	48384648	trf132343	M
3274	11	48384905	trf132343	P
3275	11	55583031	trf133837_trf133838	M
3276	11	55583349	trf133837_trf133838	P
3277	11	57248890	trf134339	M
3278	11	57249150	trf134339	P
3279	11	63149511	SLC22A9	M
3280	11	63149771	SLC22A9	P
3281	11	64154189	trf136700_trf136702	M
3282	11	64154455	trf136700_trf136702	P
3283	11	64349270	trf136790	M
3284	11	64349526	trf136790	P
3285	11	70609992	trf139465	M
3286	11	70610260	trf139465	P
3287	11	72307368	trf140254	M
3288	11	72307627	trf140254	P
3289	11	73468090	trf140625	M
3290	11	73468403	trf140625	P
3291	11	74336453	POLD3	M
3292	11	74336719	POLD3	P
3293	11	75694255	UVRAG	M
3294	11	75694515	UVRAG	P
3295	11	76560006	trf141557	M
3296	11	76560347	trf141557	P
3297	11	77783955	NDUFC2	M
3298	11	77784218	NDUFC2	P
3299	11	79466908	trf142420	M
3300	11	79467168	trf142420	P
3301	11	80070382	trf142580	M
3302	11	80070672	trf142580	P
3303	11	80619772	trf142734	M
3304	11	80620104	trf142734	P
3305	11	87584660	trf144713_trf144714	M
3306	11	87584716	trf144713_trf144714	M
3307	11	87584918	trf144713_trf144714	P
3308	11	87584980	trf144713_trf144714	P
3309	11	90228541	trf145536	M
3310	11	90228794	trf145536	P
3311	11	90841690	trf145692_trf145694	M
3312	11	90841948	trf145692_trf145694	P
3313	11	91235176	trf145836	M
